,text,time,location,source,like_count,quote_count,reply_count,retweet_count,lang,split_text
1125,best spread joy bliss everyday,2022-05-16,"Houston, TX",Twitter for Android,0,0,2,0,en,best spread joy bliss everyday
1126,morn join discuss,2022-05-16,"Amesbury, MA",Twitter Web App,0,0,0,0,en,morn join discuss
1127,morn join discuss,2022-05-16,"Boston, MA",Twitter Web App,4,0,0,3,en,morn join discuss
1128,say legal team told,2022-05-16,"Hubbard, OH",Twitter for iPhone,0,0,0,0,en,say legal team told
1129,,2022-05-16,,Twitter Web App,0,0,0,0,en,
1130,short term risk exogen factor ie sell option alway,2022-05-16,"Ottawa, Canada",Twitter for Mac,1,0,0,0,en,short term risk exogen factor ie sell option alway
1131,bullish outlook follow earn chart,2022-05-16,"Manhattan, NY",TradingView,0,0,0,0,en,bullish outlook follow earn chart
1132,man,2022-05-16,"Houston, TX",Twitter for iPhone,0,0,0,0,en,man
1133,check fill,2022-05-16,DM me for boring free discord ,Twitter Web App,2,0,1,0,en,check fill
1134,let guess actual talk probabl snake oil salesman,2022-05-16,"Houston, TX",Twitter for Android,0,0,1,0,en,let guess actual talk probabl snake oil salesman
1135,gave buy signal indic chart back post,2022-05-16,California,Twitter Web App,1,0,0,0,en,gave buy signal indic chart back post
1136,what posit regard,2022-05-16,"Cascais, Portugal",Twitter Web App,1,0,1,0,en,what posit regard
1137,stock fell close pu,2022-05-16,Saint Vincent and the Grenadin,TweetDeck,1,0,0,0,en,stock fell close pu
1138,enter put strike limit buy exit limit sa,2022-05-16,"New York, NY",Zapier.com,0,0,0,0,en,enter put strike limit buy exit limit sa
1141,think percent less see account break,2022-05-16,Qatar,Twitter for iPhone,0,0,0,0,en,think percent less see account break
1147,agreement,2022-05-16,"New York, NY",proactive_NA,1,0,0,0,en,agreement
1148,perform say least recent news,2022-05-16,"Sydney, Australia",Twitter for Android,0,0,0,0,en,perform say least recent news
1149,legal call complain reveal bot check size,2022-05-16,The Entire Universe!,Twitter for Android,0,0,0,0,en,legal call complain reveal bot check size
1155,today market call assess short,2022-05-16,Copenhagen,TweetDeck,0,0,0,0,en,today market call assess short
1156,today market call assess short e,2022-05-16,,TweetDeck,23,0,0,9,en,today market call assess short e
1158,musk base joke suggest limit,2022-05-16,,Twitter for Android,0,0,0,0,en,musk base joke suggest limit
1159,stay tweet weekend yet see,2022-05-16,City of London,Twitter Web App,0,0,0,0,en,stay tweet weekend yet see
1160,get rid fake account even doesnt buy platform not,2022-05-16,Tel Aviv,Twitter Web App,0,0,0,0,en,get rid fake account even doesnt buy platform not
1164,talk bad price bad stock market,2022-05-16,,Twitter for iPhone,0,0,0,1,en,talk bad price bad stock market
1165,watch via news stock,2022-05-16,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,0,0,1,0,en,watch via news stock
1166,doge python mother day gift,2022-05-16,,Twitter Web App,0,0,0,0,en,doge python mother day gift
1167,ruin impress respect faith play game power,2022-05-17,Novi,Twitter for iPhone,0,0,0,0,en,ruin impress respect faith play game power
1168,drop tomorrow fun time talk luna,2022-05-17,"Newport, RI",Twitter Web App,0,0,0,0,en,drop tomorrow fun time talk luna
1169,drop tomorrow fun time talk luna,2022-05-17,NOT FINANCIAL ADVICE!,Twitter Web App,11,0,2,3,en,drop tomorrow fun time talk luna
1170,work way top mention last day via,2022-05-17,,topstonks,0,0,0,0,en,work way top mention last day via
1171,fool,2022-05-17,,Twitter for iPad,0,0,0,0,en,fool
1174,valid bot via two way far answer bot,2022-05-17,"San Diego, CA",Twitter for Android,0,0,0,0,en,valid bot via two way far answer bot
1176,want thank cut trash bot tell,2022-05-17,,Twitter Web App,0,0,0,0,en,want thank cut trash bot tell
1177,sec organ well stop like lie,2022-05-17,"Las Vegas, NV",Twitter for Android,0,0,0,0,en,sec organ well stop like lie
1178,sec organ well stop like th,2022-05-17,,Twitter Web App,1,0,0,1,en,sec organ well stop like th
1179,sec organ well stop like lie ce,2022-05-17,,Twitter Web App,0,0,0,0,en,sec organ well stop like lie ce
1180,week ago media take,2022-05-17,,Twitter Web App,1,0,0,0,en,week ago media take
1181,walk away next stock how,2022-05-17,,Twitter for Android,0,0,0,0,en,walk away next stock how
1182,wonder would pay walk away price skyrocket due,2022-05-17,"Barcelona, Spain",Twitter for iPhone,0,0,0,0,en,wonder would pay walk away price skyrocket due
1184,wonder would pay walk away price skyrocket due,2022-05-17,"Barcelona, Spain",Twitter for iPhone,0,0,0,0,en,wonder would pay walk away price skyrocket due
1185,work hour week wonder like,2022-05-17,"England, United Kingdom",Twitter for iPhone,0,0,0,0,en,work hour week wonder like
1187,one mention last day via,2022-05-17,,topstonks,0,0,0,0,en,one mention last day via
1188,not benefit dont want upset interest,2022-05-17,,Twitter Web App,0,0,1,0,en,not benefit dont want upset interest
1189,track nice chart,2022-05-17,,TradingView,0,0,0,0,en,track nice chart
1191,not make like actual censor right not left,2022-05-17,,Twitter Web App,0,0,0,0,en,not make like actual censor right not left
1192,clip via account fake,2022-05-17,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,0,0,1,0,en,clip via account fake
1194,top analyst price target next week,2022-05-17,,Twitter Web App,0,0,0,0,en,top analyst price target next week
1195,stock cook least short term unless agre fraud,2022-05-17,"Austin, TX",Twitter Web App,0,0,0,0,en,stock cook least short term unless agre fraud
1196,hour week real avail write,2022-05-17,,Twitter for iPhone,0,0,0,0,en,hour week real avail write
1197,vote result mean user bot,2022-05-17,United States,Twitter Web App,0,0,0,0,en,vote result mean user bot
1198,get stock open fund,2022-05-17,,Twitter for Android,0,0,0,0,en,get stock open fund
1199,get record discuss luna bring yo,2022-05-17,"Los Angeles, CA",Twitter Web App,0,0,0,0,en,get record discuss luna bring yo
1200,els buck hello,2022-05-17,,Twitter for iPhone,0,0,0,0,en,els buck hello
1201,stock deal hold assess,2022-05-17,"Austin, TX",Twitter Web App,0,0,0,0,en,stock deal hold assess
1202,u find real fake account,2022-05-17,"Vancouver, British Columbia",Twitter for Android,0,0,0,0,en,u find real fake account
1203,not need sue one exist,2022-05-17,"Arlington, VA",Twitter Web App,1,1,1,0,en,not need sue one exist
1204,cant wont prove less yet black,2022-05-17,,Twitter Web App,0,0,2,0,en,cant wont prove less yet black
1208,offer buy bid billion,2022-05-17,,Twitter Web App,0,0,0,0,en,offer buy bid billion
1209,offer buy bid billion,2022-05-17,,Twitter Web App,2,0,0,1,en,offer buy bid billion
1210,offer buy bid billion,2022-05-17,,Twitter Web App,6,0,0,3,en,offer buy bid billion
1211,short chart,2022-05-17,,TradingView,2,0,0,0,en,short chart
1212,get record discuss luna brin,2022-05-17,NOT FINANCIAL ADVICE!,Twitter for iPhone,8,0,1,1,en,get record discuss luna brin
1213,debt complain debt,2022-05-17,,Gambiste,0,0,0,0,en,debt complain debt
1214,debt complain debt,2022-05-17,Las Vegas,Twitter for Android,2,0,1,1,en,debt complain debt
1216,ye reason peel back onion see layer fake account drive pay,2022-05-17,"Los Angeles, CA",Twitter for iPhone,0,0,0,0,en,ye reason peel back onion see layer fake account drive pay
1218,hey wait long weekend might sale price,2022-05-17,,Twitter Web App,0,0,0,0,en,hey wait long weekend might sale price
1219,q via alway like song invest,2022-05-17,upstate NY,Twitter for iPhone,0,0,0,0,en,q via alway like song invest
1220,open short,2022-05-17,,Twitter Web App,2,0,1,0,en,open short
1221,mate not buy say reinvest bore,2022-05-17,,Twitter for iPhone,1,0,0,0,en,mate not buy say reinvest bore
1222,wonder bot connect stoke fire meant,2022-05-17,NYC/PITT/Arlington VA,Twitter Web App,2,0,0,0,en,wonder bot connect stoke fire meant
1224,wonder hit low,2022-05-17,"New Jersey, USA",Twitter for Android,1,0,0,0,en,wonder hit low
1225,skim post clear bigger use b public r not,2022-05-17,,Twitter Web App,1,0,0,0,en,skim post clear bigger use b public r not
1228,keep block world,2022-05-17,,Twitter for Android,0,0,0,0,en,keep block world
1229,remind there need buy buy million dont much,2022-05-17,"Reece City, Alabama",Twitter Web App,0,0,0,0,en,remind there need buy buy million dont much
1230,may,2022-05-17,"Toronto, Canada",Investor Feed,0,0,0,0,en,may
1231,thank green day market know got market open dip,2022-05-17,,Twitter for Android,0,0,0,0,en,thank green day market know got market open dip
1232,current event market relationship,2022-05-17,Las Vegas🇺🇸Philippines🇵🇭,Twitter Web App,1,0,0,0,en,current event market relationship
1233,miner got bot mine enough,2022-05-17,,Twitter for Android,0,0,0,0,en,miner got bot mine enough
1234,that tell professor well connect g,2022-05-17,"Sacramento, CA",Twitter for Android,0,0,0,0,en,that tell professor well connect g
1235,clip via news,2022-05-17,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,0,0,1,0,en,clip via news
1236,musk buffalo shoot deafen,2022-05-17,"California, USA",Twitter for iPhone,0,0,0,0,en,musk buffalo shoot deafen
1238,know bout bot he found work eject,2022-05-17,Australia,Twitter Web App,0,0,0,0,en,know bout bot he found work eject
1239,either way sunlight disinfect,2022-05-17,,Twitter Web App,0,1,0,0,en,either way sunlight disinfect
1240,call day trade swing,2022-05-17,,Twitter for iPhone,3,1,1,0,en,call day trade swing
1241,block show trend tab even though tweet,2022-05-17,,Twitter for iPhone,0,0,0,0,en,block show trend tab even though tweet
1243,comparison number like video style h,2022-05-17,Los Angeles,Twitter Web App,0,0,0,0,en,comparison number like video style h
1244,censorship lie will billion money laund,2022-05-17,,Twitter for iPhone,0,0,0,0,en,censorship lie will billion money laund
1247,long soap opera run next,2022-05-17,"New York, NY",proactive_NA,0,0,0,2,en,long soap opera run next
1248,think accept r fake account work ever,2022-05-17,Australia,Twitter Web App,0,0,0,0,en,think accept r fake account work ever
1249,censorship lie will see,2022-05-17,,Twitter Web App,0,0,0,0,en,censorship lie will see
1250,offer market say fine market merger,2022-05-17,,Twitter Web App,0,0,0,0,en,offer market say fine market merger
1251,censorship lie will billion money,2022-05-17,,Twitter Web App,3,0,1,2,en,censorship lie will billion money
1252,block show trend tab even though tweet,2022-05-17,Everywhere,Twitter for iPhone,3,1,1,1,en,block show trend tab even though tweet
1253,govern propaganda think know,2022-05-17,"Seattle, WA",Twitter Web App,0,0,0,0,en,govern propaganda think know
1254,ask bot like ask use car sale man tell wrong,2022-05-17,United States,Twitter for iPhone,0,1,0,0,en,ask bot like ask use car sale man tell wrong
1255,govern propaganda think know,2022-05-17,,Twitter Web App,5,0,0,1,en,govern propaganda think know
1256,mani follow bot fake account,2022-05-17,"California & Texas, USA",Twitter for iPhone,21,3,4,4,en,mani follow bot fake account
1257,think sign deal buy pend due number real user,2022-05-17,Planet Earth,Twitter Web App,0,0,1,0,en,think sign deal buy pend due number real user
1258,bot follow count midst mass follow got,2022-05-17,The Political Sphere,Twitter Web App,0,0,0,0,en,bot follow count midst mass follow got
1259,one best forward thinker time,2022-05-17,"Chicago, IL",Twitter for iPhone,53,4,94,1,en,one best forward thinker time
1260,fire former post,2022-05-17,,Twitter Web App,2,0,0,3,en,fire former post
1261,probabl limit fix flaw,2022-05-17,,Twitter for iPhone,0,0,1,0,en,probabl limit fix flaw
1262,good morn reborn flame like phoenix hide pant,2022-05-17,,Twitter for iPhone,2,0,0,0,en,good morn reborn flame like phoenix hide pant
1263,fake follow,2022-05-17,,Twitter for Android,0,0,0,0,en,fake follow
1265,social research,2022-05-17,,RT #RedesSociales,0,0,0,0,en,social research
1266,cub,2022-05-17,MOON,Twitter Web App,2,3,0,0,en,cub
1267,oh god done,2022-05-18,USA,Twitter Web App,1,0,2,0,en,oh god done
1268,sell account price avail follow,2022-05-18,Kayjeolg,Twitter for iPhone,0,0,1,0,en,sell account price avail follow
1269,,2022-05-18,USA,Twitter Web App,0,0,0,0,en,
1270,screw pooch seem high still drop,2022-05-18,"Colorado, USA",Twitter Web App,9,0,0,1,en,screw pooch seem high still drop
1271,well neighbor got caught two guy came car,2022-05-18,USA,Twitter Web App,1,0,1,0,en,well neighbor got caught two guy came car
1272,see follow follow,2022-05-18,,Twitter for iPhone,0,0,0,0,en,see follow follow
1273,stupid kick tire sign,2022-05-18,,Twitter Web App,0,0,0,0,en,stupid kick tire sign
1278,not spur moment buy share month knew,2022-05-18,,Twitter for iPhone,0,0,0,0,en,not spur moment buy share month knew
1283,twitter would not profit defraud investor,2022-05-18,"Washington, DC",Twitter for iPhone,19,0,1,10,en,twitter would not profit defraud investor
1285,user popular soon od,2022-05-18,,Twitter for iPhone,2,0,0,0,en,user popular soon od
1287,knew post bot problem,2022-05-18,,Twitter for iPhone,0,0,0,0,en,knew post bot problem
1288,see follow follow,2022-05-18,,Twitter for iPhone,0,0,0,1,en,see follow follow
1289,quot shah,2022-05-18,Egypt,Twitter for iPhone,0,0,0,1,en,quot shah
1290,see tweet follow follow month,2022-05-18,,Twitter for iPhone,0,0,0,0,en,see tweet follow follow month
1291,donkey teeth chase away led chase awa,2022-05-18,,Twitter for iPhone,1,0,0,1,en,donkey teeth chase away led chase awa
1292,mule must see elect fraud correct long million,2022-05-18,,Twitter for iPhone,0,0,0,0,en,mule must see elect fraud correct long million
1293,attempt distract,2022-05-18,"Miami, FL",Twitter for iPhone,1,0,1,0,en,attempt distract
1294,hey bird drop song end month tomorrow may,2022-05-18,"Enugu, Nigeria",Twitter for Android,0,0,0,0,en,hey bird drop song end month tomorrow may
1295,said event mani cool preview robot bot,2022-05-18,"California, USA",Twitter for iPhone,0,0,0,0,en,said event mani cool preview robot bot
1296,not get deal,2022-05-18,"mic, aka, nyc",Twitter for iPhone,0,0,0,0,en,not get deal
1297,not ban twitter speech social,2022-05-18,,Twitter for iPhone,0,0,0,0,en,not ban twitter speech social
1298,zero prob less zero interest either way spend money n,2022-05-18,"Detroit, MI",TweetDeck,0,0,0,0,en,zero prob less zero interest either way spend money n
1299,new fire tablet port,2022-05-18,"California, USA",Twitter for iPhone,0,0,0,0,en,new fire tablet port
1300,back goal man,2022-05-18,,Twitter for iPhone,0,0,0,0,en,back goal man
1301,,2022-05-18,Behind you,Twitter for iPhone,0,0,0,0,en,
1302,,2022-05-18,Behind you,Twitter for iPhone,0,0,0,0,en,
1303,,2022-05-18,Behind you,Twitter for iPhone,0,0,0,0,en,
1305,blame stock slide deal tech stock hammer,2022-05-18,,Twitter Web App,1,0,0,0,en,blame stock slide deal tech stock hammer
1306,risk worth take worth stock lose faith,2022-05-18,"Idaho, USA",Twitter for Android,1,0,1,0,en,risk worth take worth stock lose faith
1307,mani trend creat organ,2022-05-18,"Indiana, USA",Twitter for iPhone,0,0,0,0,en,mani trend creat organ
1308,not ever attack left liber,2022-05-18,"Cansanção, Brasil",Twitter for Android,0,0,0,0,en,not ever attack left liber
1309,long chart,2022-05-18,,TradingView,0,0,0,0,en,long chart
1310,not ever attack left liber,2022-05-18,"San Francisco, CA",Twitter for iPhone,2,0,2,1,en,not ever attack left liber
1311,date intent share graph,2022-05-18, 🏔️High Sierra 🌲Snow Country,Twitter Web App,0,0,0,0,en,date intent share graph
1315,fight fight,2022-05-18,,Twitter for iPhone,98,1,1,5,en,fight fight
1316,still buy obvious get lower price good still best,2022-05-18,United States,Twitter Web App,0,0,0,0,en,still buy obvious get lower price good still best
1318,work way top mention last hour via,2022-05-18,,topstonks,0,0,0,0,en,work way top mention last hour via
1319,democrat sell share without,2022-05-18,ТЭСЛА  Москва ,Twitter Web App,0,0,0,0,en,democrat sell share without
1320,never nonetheless bluff first call,2022-05-18,"Miami, FL, USA",Twitter Web App,0,0,0,0,en,never nonetheless bluff first call
1321,clip origin post via news social network,2022-05-18,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,0,0,1,0,en,clip origin post via news social network
1322,follow like voter fake rest democrat,2022-05-18,,Twitter Web App,0,0,0,0,en,follow like voter fake rest democrat
1323,follow like voter fake rest democrat dead,2022-05-18,,Twitter Web App,1,0,1,0,en,follow like voter fake rest democrat dead
1325,still also board member,2022-05-18,Aukat,Twitter for iPhone,1,0,0,0,en,still also board member
1326,not intend buy pump dump scheme use four time,2022-05-18,,Twitter Web App,0,0,1,0,en,not intend buy pump dump scheme use four time
1327,done doubt would care fake account soon,2022-05-18,"Miami, FL, USA",Twitter Web App,0,0,0,0,en,done doubt would care fake account soon
1328,still edit button invest,2022-05-18,upstate NY,Twitter for iPhone,0,0,0,0,en,still edit button invest
1329,stop play game pay attent interest,2022-05-18,,Twitter Web App,1,0,3,0,en,stop play game pay attent interest
1330,ye drop near,2022-05-18,"Hancock, MI",Twitter for iPhone,0,0,0,0,en,ye drop near
1333,space best trader insight tip fun,2022-05-18,USA,Twitter Web App,0,0,0,0,en,space best trader insight tip fun
1335,boost republican follow way swing next elect way go,2022-05-18,,Twitter for iPhone,0,0,0,0,en,boost republican follow way swing next elect way go
1336,rocket man need better reason better human forget,2022-05-18,Omni,Twitter for Android,0,0,0,0,en,rocket man need better reason better human forget
1337,need follow not sure help pant bore,2022-05-18,,Twitter for iPhone,0,0,0,0,en,need follow not sure help pant bore
1338,one problem much better rule,2022-05-18,,Twitter for Android,0,0,0,0,en,one problem much better rule
1339,know amount bot account much,2022-05-18,,Twitter Web App,0,0,0,0,en,know amount bot account much
1340,follow fraud sell th,2022-05-18,,Twitter Web App,0,0,0,0,en,follow fraud sell th
1341,hot take save find right option win prob make fix,2022-05-18,"New York, NY",Twitter Web App,0,0,0,0,en,hot take save find right option win prob make fix
1342,must,2022-05-18,,Twitter for iPhone,0,0,0,0,en,must
1343,good interview w expert bot shallow diver deep water much time,2022-05-18,"Oakland CA since '83, NYC4evah",Twitter Web App,0,0,0,0,en,good interview w expert bot shallow diver deep water much time
1344,mention last hour via,2022-05-18,,topstonks,0,0,0,0,en,mention last hour via
1345,say wrong capitalist think profit um honey thin,2022-05-18,"Scottsdale, AZ",Twitter Web App,27,0,5,2,en,say wrong capitalist think profit um honey thin
1347,one bright light right board face major,2022-05-18,,Twitter Web App,0,0,0,0,en,one bright light right board face major
1348,,2022-05-18,Traiectum Mosae,Twitter Web App,0,0,0,0,en,
1351,next social media doge,2022-05-18,,Twitter Web App,0,0,1,0,en,next social media doge
1352,fake narr control el,2022-05-18,,Twitter Web App,0,0,0,0,en,fake narr control el
1353,twitter board said plan billion agreement bought,2022-05-18,NYC Metro & South Florida,Twitter Web App,0,0,1,0,en,twitter board said plan billion agreement bought
1354,week watch,2022-05-18,,Wall Street Mooners,0,0,0,0,en,week watch
1355,chart call go level unless new thin,2022-05-18,Crypto Park,IFTTT,0,0,0,0,en,chart call go level unless new thin
1356,mani thing not know yesterday bash good stay,2022-05-18,,Twitter for iPhone,0,0,0,0,en,mani thing not know yesterday bash good stay
1357,think need behind short ground buy true,2022-05-18,,Twitter for iPhone,0,0,0,0,en,think need behind short ground buy true
1358,see chatter last hour via,2022-05-18,,topstonks,0,0,0,0,en,see chatter last hour via
1359,out,2022-05-18,,Twitter Web App,0,0,0,0,en,out
1361,invest dont thank,2022-05-18,,Twitter Web App,2,0,0,1,en,invest dont thank
1362,file mislead deal,2022-05-18,,Twitter Web App,0,0,0,0,en,file mislead deal
1363,would done inform file,2022-05-18,,Twitter Web App,0,0,1,0,en,would done inform file
1365,what call brilliant jerk like mush see,2022-05-19,,TweetDeck,0,0,0,0,en,what call brilliant jerk like mush see
1366,wow think import,2022-05-19,"England, United Kingdom",Twitter for iPhone,0,0,0,0,en,wow think import
1368,mention last day via,2022-05-19,Midgar Edge,Twitter for iPhone,0,0,0,0,en,mention last day via
1369,mention last day via,2022-05-19,,topstonks,1,0,0,1,en,mention last day via
1370,clip via news,2022-05-19,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,0,0,1,0,en,clip via news
1371,ai day year social media went public like prior control,2022-05-19,,Twitter for iPhone,0,0,0,0,en,ai day year social media went public like prior control
1372,ai day year social media went public like prior,2022-05-19,,Twitter for iPhone,2,0,0,1,en,ai day year social media went public like prior
1373,great see ramp analyst get distract,2022-05-19,"Oregon, USA",Twitter for iPhone,1,0,0,0,en,great see ramp analyst get distract
1374,thing idea tool regard ye,2022-05-19,,Twitter Web App,0,0,0,0,en,thing idea tool regard ye
1375,fire former post,2022-05-19,"Seattle, WA",Twitter Web App,0,0,0,0,en,fire former post
1376,oh make stop,2022-05-19,USA,Twitter Web App,0,0,0,0,en,oh make stop
1377,insight invest,2022-05-19,upstate NY,Twitter for iPhone,0,0,0,0,en,insight invest
1378,interest h r h bin major bought share,2022-05-19,"Florida, USA",Twitter Web App,1,0,0,0,en,interest h r h bin major bought share
1379,quot shah,2022-05-19,Egypt,Twitter for iPhone,0,0,0,0,en,quot shah
1380,go attempt buy sh common stock close pend buy power,2022-05-19,California res./Arizona dom.,Twitter Web App,0,0,0,0,en,go attempt buy sh common stock close pend buy power
1381,refer greater stock market way today close wa,2022-05-19,Corvallis Oregon,Twitter Web App,0,0,1,0,en,refer greater stock market way today close wa
1382,buy bot billion,2022-05-19,,TweetDeck,0,0,0,0,en,buy bot billion
1383,care less whole fiasco go ne,2022-05-19,"Detroit, MI",TweetDeck,0,0,0,0,en,care less whole fiasco go ne
1384,check,2022-05-19,CO + CA,Twitter Web App,0,0,0,0,en,check
1385,epic love big mac,2022-05-19,"Dover, OH",Twitter for iPhone,0,0,0,0,en,epic love big mac
1386,epic love big mac,2022-05-19,Las Vegas,Twitter for Android,7,0,1,1,en,epic love big mac
1387,think fair invest,2022-05-19,upstate NY,Twitter for iPhone,0,0,0,0,en,think fair invest
1388,much option worth invest,2022-05-19,upstate NY,Twitter for iPhone,0,0,0,0,en,much option worth invest
1389,chess move day think legit hope break avoid pay,2022-05-19,At my desk,Twitter Web App,0,0,0,0,en,chess move day think legit hope break avoid pay
1390,like listen answer what day tomorrow psych ward,2022-05-19,,Twitter Web App,0,0,0,0,en,like listen answer what day tomorrow psych ward
1392,stop talk friend jack life would easier million,2022-05-19,,Twitter Web App,0,0,0,0,en,stop talk friend jack life would easier million
1393,know user robot fake account think wont except,2022-05-19,"Alexandria, Egypt",Twitter for Android,0,0,0,0,en,know user robot fake account think wont except
1394,musk net worth gone billion price deal,2022-05-19,,Twitter for iPhone,0,0,0,0,en,musk net worth gone billion price deal
1395,touch think,2022-05-19,"The Wild, Wild West",Twitter for Android,0,0,0,0,en,touch think
1396,wonder would happen stock price pay walk away let grab,2022-05-19,,Twitter for Android,0,0,0,0,en,wonder would happen stock price pay walk away let grab
1397,knew tweet tag could get follow use brew,2022-05-19,,Twitter for iPhone,0,0,0,0,en,knew tweet tag could get follow use brew
1398,show us fake trade print money,2022-05-19,"Kingdom Of The South, Texas",Twitter for iPhone,0,0,0,0,en,show us fake trade print money
1399,show us fake trade print mone,2022-05-19,,Twitter Web App,2,0,0,1,en,show us fake trade print mone
1400,fed given warn tweet deem misinform need protect,2022-05-19,"""All around this world""",Twitter for iPhone,0,0,0,0,en,fed given warn tweet deem misinform need protect
1401,instead,2022-05-19,,Twitter for iPhone,0,0,0,0,en,instead
1402,best project right bot mean organ follow w tweet,2022-05-19,"Boston, MA",Twitter for iPhone,0,0,0,0,en,best project right bot mean organ follow w tweet
1403,best project right bot mean organ follow w twee,2022-05-19,"Boston, MA",Twitter for iPhone,1,1,0,1,en,best project right bot mean organ follow w twee
1405,coward speech,2022-05-19,"London, England",Twitter for iPhone,0,0,0,0,en,coward speech
1406,deal proceed expect tell staff trade,2022-05-19,"New Jersey, USA",Twitter Web App,0,0,0,0,en,deal proceed expect tell staff trade
1407,deal proceed expect tell staff,2022-05-19,"Dallas, TX",TweetDeck,9,1,2,2,en,deal proceed expect tell staff
1408,still bleed share holder demand p doge,2022-05-19,USA,Twitter Web App,1,1,1,0,en,still bleed share holder demand p doge
1410,touch think,2022-05-19,"New York, NY",Twitter for iPhone,2,0,0,1,en,touch think
1411,need start fake,2022-05-19,Tel Aviv,Twitter for iPhone,0,0,0,0,en,need start fake
1413,scroll feed normal see tweet right away past day,2022-05-19,,Twitter for iPhone,0,0,0,0,en,scroll feed normal see tweet right away past day
1414,help lose shirt stock turn right,2022-05-19,"New York, NY",Twitter for iPhone,0,0,0,0,en,help lose shirt stock turn right
1415,joke get sarcasm want liar back spread lie get free speech h,2022-05-19,USA,Twitter Web App,0,0,0,0,en,joke get sarcasm want liar back spread lie get free speech h
1416,twitter drop set stage cool billion discount deal via,2022-05-19,SoCal,Twitter for iPhone,0,0,0,0,en,twitter drop set stage cool billion discount deal via
1417,joke get sarcasm want liar back spread lie get free,2022-05-19,Beaching in nearest pool,Twitter for Mac,2,0,0,1,en,joke get sarcasm want liar back spread lie get free
1419,tube,2022-05-19,"Chicago, IL",Twitter for iPhone,0,0,0,0,en,tube
1422,unless form bottom could make thing interest given dump,2022-05-19,The Bayou or Your Mom's House,Twitter Web App,0,0,0,0,en,unless form bottom could make thing interest given dump
1423,let move even,2022-05-19,München,Twitter for Android,0,0,0,0,en,let move even
1424,inde market tank mo bid excess total di,2022-05-19,"Borsetshire, England, UK",Twitter Web App,0,0,0,0,en,inde market tank mo bid excess total di
1426,screw investor month scam,2022-05-19,,Twitter Web App,0,0,0,0,en,screw investor month scam
1427,musk bid public investor look go,2022-05-19,"London, England",Twitter Web App,3,0,0,0,en,musk bid public investor look go
1428,voodoo math public file sec,2022-05-19,,Twitter for iPhone,0,0,0,0,en,voodoo math public file sec
1430,need actual number real human account appear,2022-05-19,,Twitter for iPhone,0,0,0,0,en,need actual number real human account appear
1431,know done user,2022-05-19,"Wyoming, USA",Twitter for iPhone,0,0,0,0,en,know done user
1432,tube,2022-05-19,"Chicago, IL",Twitter for iPhone,1,0,0,1,en,tube
1433,sit wonder mani follow bot,2022-05-19,"Rock Hill, SC",Twitter for iPhone,0,0,0,0,en,sit wonder mani follow bot
1434,see chatter last hour via,2022-05-19,,topstonks,0,0,0,0,en,see chatter last hour via
1435,check,2022-05-19,Islamic Republic of Iran,Twitter Web App,0,0,0,0,en,check
1436,address,2022-05-19,,Twitter Web App,0,0,0,0,en,address
1437,not bot confirm bot like,2022-05-19,,Twitter for iPhone,1,0,0,0,en,not bot confirm bot like
1438,practic consult took fee front share discount,2022-05-19,USA,Twitter for iPhone,0,0,0,0,en,practic consult took fee front share discount
1439,commit fraud bet fraud still thing,2022-05-19,Lost in a world of shadows,Twitter Web App,0,0,0,0,en,commit fraud bet fraud still thing
1440,probabl not buy time say good bye first nude,2022-05-19,Spain,Twitter Web App,10,0,3,0,en,probabl not buy time say good bye first nude
1441,free speech tri hide view look like real propaganda view,2022-05-19,,Twitter for iPhone,1,0,0,0,en,free speech tri hide view look like real propaganda view
1442,technic chart,2022-05-19,Monaco,TradingView,1,0,0,0,en,technic chart
1443,follow q sec formal file tech full,2022-05-19,,Twitter for iPhone,0,0,0,0,en,follow q sec formal file tech full
1444,spread,2022-05-19,upstate NY,Twitter for iPhone,0,0,0,0,en,spread
1445,run big dog build best shoot x rocket space,2022-05-19,"Abinger Hammer, Surrey Hills",Twitter for iPhone,0,0,0,0,en,run big dog build best shoot x rocket space
1446,far make call took profit fed piss punch bowl,2022-05-19,,Twitter for iPhone,0,0,0,0,en,far make call took profit fed piss punch bowl
1447,report yet respond offer buy review invest,2022-05-19,,Twitter Web App,0,0,0,0,en,report yet respond offer buy review invest
1448,,2022-05-19,,Twitter Web App,0,0,0,0,en,
1449,go us wait tomorrow next bomb drop invest,2022-05-19,"Boston, MA",Twitter for iPhone,0,0,0,0,en,go us wait tomorrow next bomb drop invest
1450,hey bought news help brother,2022-05-19,That little tab in Minnesota,Twitter Web App,0,0,0,0,en,hey bought news help brother
1451,happen account like die doge,2022-05-19,USA,Twitter Web App,1,0,1,0,en,happen account like die doge
1453,twitter would not profit defraud investor,2022-05-19,,Twitter for Android,0,0,0,0,en,twitter would not profit defraud investor
1454,screw pooch seem high still drop would,2022-05-19,18702,Twitter for Android,0,0,0,0,en,screw pooch seem high still drop would
1456,ruin b,2022-05-19,Australia,Twitter for iPhone,1,0,0,0,en,ruin b
