,text,time,location,source,like_count,quote_count,reply_count,retweet_count,lang,split_text
32,give soap hand made soap edvard munch scream watermelon lemonad goat milk alo vera introducin httpstcoi0bl5i8df4,2022-05-01,USA,Twitter Web App,2,1,0,0,en,"['give', 'soap', 'hand', 'made', 'soap', 'edvard', 'munch', 'scream', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'vera', 'introducin', 'httpstcoi0bl5i8df4']"
33,ye said soap hand made soap edvard munch scream watermelon lemonad goat milk alo httpstconhlzy2gys3,2022-05-01,USA,Twitter Web App,3,1,1,0,en,"['ye', 'said', 'soap', 'hand', 'made', 'soap', 'edvard', 'munch', 'scream', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'httpstconhlzy2gys3']"
35,pass soap soap hand made soap edvard munch scream watermelon lemonad goat milk alo vera intr httpstcooznr5mvtuj,2022-05-01,USA,Twitter Web App,1,1,1,0,en,"['pass', 'soap', 'soap', 'hand', 'made', 'soap', 'edvard', 'munch', 'scream', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'vera', 'intr', 'httpstcooznr5mvtuj']"
36,trust financi media add journalist trust dont trust comment vote amp,2022-05-01,"Kentucky, USA",Twitter for iPhone,0,0,0,0,en,"['trust', 'financi', 'media', 'add', 'journalist', 'trust', 'dont', 'trust', 'comment', 'vote', 'amp']"
37,aaaah soap hand made soap edvard munch scream watermelon lemonad goat milk alo vera httpstcozmkrgd5y1r,2022-05-01,USA,Twitter Web App,4,0,1,0,en,"['aaaah', 'soap', 'hand', 'made', 'soap', 'edvard', 'munch', 'scream', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'vera', 'httpstcozmkrgd5y1r']"
40,hand made soap edvard munch scream watermelon lemonad goat milk alo vera introduc agua fresca get,2022-05-01,USA,Twitter Web App,0,0,0,0,en,"['hand', 'made', 'soap', 'edvard', 'munch', 'scream', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'vera', 'introduc', 'agua', 'fresca', 'get']"
42,short term capit gain acquisit close within year time ar httpstcownzo6hcf2u,2022-05-02,,Twitter for Android,0,0,1,0,en,"['short', 'term', 'capit', 'gain', 'acquisit', 'close', 'within', 'year', 'time', 'ar', 'httpstcownzo6hcf2u']"
43,shock ye organ make switch soap hand made soap flipper dolphin watermelon lemonad goat milk httpstcowxw49e1z3d,2022-05-02,USA,Twitter Web App,0,0,0,0,en,"['shock', 'ye', 'organ', 'make', 'switch', 'soap', 'hand', 'made', 'soap', 'flipper', 'dolphin', 'watermelon', 'lemonad', 'goat', 'milk', 'httpstcowxw49e1z3d']"
44,market trader use weekend head httpstcovgghrshwmt channel actual professio,2022-05-02,Costa Rica,Twitter Web App,0,0,0,0,en,"['market', 'trader', 'use', 'weekend', 'head', 'httpstcovgghrshwmt', 'channel', 'actual', 'professio']"
45,feed ai realworld data commun real time tesla use treasur trove httpstcomjvqyrqsqw,2022-05-02,,Twitter for Android,0,0,0,0,en,"['feed', 'ai', 'realworld', 'data', 'commun', 'real', 'time', 'tesla', 'use', 'treasur', 'trove', 'httpstcomjvqyrqsqw']"
46,organ soap arriv gala2022 make switch soap hand made soap flipper dolphin watermelon lemo httpstco4hzuk0foog,2022-05-02,USA,Twitter Web App,0,0,0,0,en,"['organ', 'soap', 'arriv', 'gala2022', 'make', 'switch', 'soap', 'hand', 'made', 'soap', 'flipper', 'dolphin', 'watermelon', 'lemo', 'httpstco4hzuk0foog']"
47,wing desir make switch soap hand made soap flipper dolphin watermelon lemonad goat milk alo vera,2022-05-02,,Twitter for iPhone,0,0,0,0,en,"['wing', 'desir', 'make', 'switch', 'soap', 'hand', 'made', 'soap', 'flipper', 'dolphin', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'vera']"
48,wing desir make switch soap hand made soap flipper dolphin watermelon lemonad goat milk alo v httpstcoyx4tezpmmk,2022-05-02,USA,Twitter Web App,1,1,0,1,en,"['wing', 'desir', 'make', 'switch', 'soap', 'hand', 'made', 'soap', 'flipper', 'dolphin', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'v', 'httpstcoyx4tezpmmk']"
50,httpstco3rk3kiayjb,2022-05-02,"Tuna, Puerto Rico",Twitter for Android,0,0,0,0,en,['httpstco3rk3kiayjb']
51,7 day earn announc hedgi desper httpstcodbjailfefb,2022-05-02,$AMC ,Twitter for iPhone,3,0,0,0,en,"['7', 'day', 'earn', 'announc', 'hedgi', 'desper', 'httpstcodbjailfefb']"
53,connect compani not welcom control not welcom,2022-05-02,,Twitter Web App,0,0,0,0,en,"['connect', 'compani', 'not', 'welcom', 'control', 'not', 'welcom']"
54,sir seen chart see huge cup handl start form sinc 2014 n httpstcoy9ccmrqguy,2022-05-02,Alemania,Twitter for iPhone,0,0,0,0,en,"['sir', 'seen', 'chart', 'see', 'huge', 'cup', 'handl', 'start', 'form', 'sinc', '2014', 'n', 'httpstcoy9ccmrqguy']"
55,10q 2 may 417pm 2022 q1 earn httpstcowm9brq2no9,2022-05-02,"Toronto, Canada",Investor Feed,0,0,0,0,en,"['10q', '2', 'may', '417pm', '2022', 'q1', 'earn', 'httpstcowm9brq2no9']"
56,form huge cup handl start form back 2014 middl handl ac httpstcotwsmpnhm3q,2022-05-02,Alemania,Twitter for iPhone,1,0,0,0,en,"['form', 'huge', 'cup', 'handl', 'start', 'form', 'back', '2014', 'middl', 'handl', 'ac', 'httpstcotwsmpnhm3q']"
57,swing 10k,2022-05-02,,Twitter for iPhone,0,0,0,0,en,"['swing', '10k']"
58,trade fratern not consid insid trade terror,2022-05-02,upstate NY,Twitter for iPhone,0,0,0,0,en,"['trade', 'fratern', 'not', 'consid', 'insid', 'trade', 'terror']"
60,everi time donald stock reach low trade fratern say ba da baba stock goe pleas tell httpstcoiz1khzetcb,2022-05-02,upstate NY,Twitter for iPhone,1,0,0,0,en,"['everi', 'time', 'donald', 'stock', 'reach', 'low', 'trade', 'fratern', 'say', 'ba', 'da', 'baba', 'stock', 'goe', 'pleas', 'tell', 'httpstcoiz1khzetcb']"
61,great respons ross respons insight expert convers turn httpstcocnuy6bxia,2022-05-02,"Oregon, USA",Twitter for iPhone,0,0,0,0,en,"['great', 'respons', 'ross', 'respons', 'insight', 'expert', 'convers', 'turn', 'httpstcocnuy6bxia']"
62,someth big come httpstcowgk8gw34g4,2022-05-02,Crypto Space,Twitter Web App,0,0,0,0,en,"['someth', 'big', 'come', 'httpstcowgk8gw34g4']"
63,thought shit logic imposs anw suggest sharehold hold take pvt httpstcolibfbjtzli,2022-05-02,,Twitter for Android,5,0,0,0,en,"['thought', 'shit', 'logic', 'imposs', 'anw', 'suggest', 'sharehold', 'hold', 'take', 'pvt', 'httpstcolibfbjtzli']"
64,mental well mental health 1 staff member affect workplac environ effect httpstcoxspcu8yd5h,2022-05-02,,Twitter for iPhone,0,0,0,0,en,"['mental', 'well', 'mental', 'health', '1', 'staff', 'member', 'affect', 'workplac', 'environ', 'effect', 'httpstcoxspcu8yd5h']"
65,final see littl bit green,2022-05-02,"Manhattan, NY",Twitter for iPhone,0,0,0,0,en,"['final', 'see', 'littl', 'bit', 'green']"
67,omg organ make switch soap hand made soap flipper dolphin watermelon lemonad goat milk alo httpstco5msv0hg9w,2022-05-02,USA,Twitter Web App,2,0,0,0,en,"['omg', 'organ', 'make', 'switch', 'soap', 'hand', 'made', 'soap', 'flipper', 'dolphin', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'httpstco5msv0hg9w']"
68,bruh vlad impost threaten annihil made deal httpstcoh3vz7qc4b7,2022-05-02,Planet Earth,Twitter Web App,0,0,1,0,en,"['bruh', 'vlad', 'impost', 'threaten', 'annihil', 'made', 'deal', 'httpstcoh3vz7qc4b7']"
69,run get soap make switch soap hand made soap flipper dolphin watermelon lemonad goat milk httpstcoyrtroiawza,2022-05-02,USA,Twitter Web App,0,0,1,0,en,"['run', 'get', 'soap', 'make', 'switch', 'soap', 'hand', 'made', 'soap', 'flipper', 'dolphin', 'watermelon', 'lemonad', 'goat', 'milk', 'httpstcoyrtroiawza']"
70,give soap make switch soap hand made soap flipper dolphin watermelon lemonad goat milk alo v httpstcoihv0f445bk,2022-05-02,USA,Twitter Web App,2,0,1,0,en,"['give', 'soap', 'make', 'switch', 'soap', 'hand', 'made', 'soap', 'flipper', 'dolphin', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'v', 'httpstcoihv0f445bk']"
71,use soap make switch soap hand made soap flipper dolphin watermelon lemonad goat milk httpstco0kbwqh4rgt,2022-05-02,USA,Twitter Web App,0,1,0,0,en,"['use', 'soap', 'make', 'switch', 'soap', 'hand', 'made', 'soap', 'flipper', 'dolphin', 'watermelon', 'lemonad', 'goat', 'milk', 'httpstco0kbwqh4rgt']"
72,buy amp tsla,2022-05-02,So Cal,Twitter for iPhone,0,0,0,0,en,"['buy', 'amp', 'tsla']"
74,organ make switch soap hand made soap flipper dolphin watermelon lemonad goat milk alo vera introdu,2022-05-02,,inskatestapp,0,0,0,0,en,"['organ', 'make', 'switch', 'soap', 'hand', 'made', 'soap', 'flipper', 'dolphin', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'vera', 'introdu']"
75,organ make switch soap hand made soap flipper dolphin watermelon lemonad goat milk alo vera intr httpstcoc1zdwhxcu,2022-05-02,USA,LinkedIn,2,0,0,1,en,"['organ', 'make', 'switch', 'soap', 'hand', 'made', 'soap', 'flipper', 'dolphin', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'vera', 'intr', 'httpstcoc1zdwhxcu']"
76,organ make switch soap hand made soap flipper dolphin watermelon lemonad goat milk alo vera intr httpstcorggswcge6g,2022-05-02,USA,Twitter Web App,2,0,0,0,en,"['organ', 'make', 'switch', 'soap', 'hand', 'made', 'soap', 'flipper', 'dolphin', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'vera', 'intr', 'httpstcorggswcge6g']"
77,havent heard anyth unvax shouldnt get get medic attent crowd late vaccin httpstcomrpkvw1ik4,2022-05-02,,Twitter for Android,0,0,0,0,en,"['havent', 'heard', 'anyth', 'unvax', 'shouldnt', 'get', 'get', 'medic', 'attent', 'crowd', 'late', 'vaccin', 'httpstcomrpkvw1ik4']"
78,make switch soap hand made soap flipper dolphin watermelon lemonad goat milk alo vera introduc httpstcofrkyyd9r8p,2022-05-02,USA,LinkedIn,0,0,0,0,en,"['make', 'switch', 'soap', 'hand', 'made', 'soap', 'flipper', 'dolphin', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'vera', 'introduc', 'httpstcofrkyyd9r8p']"
79,make switch soap hand made soap flipper dolphin watermelon lemonad goat milk alo vera introduc httpstcobdsknp90bv,2022-05-02,USA,Twitter Web App,0,0,0,0,en,"['make', 'switch', 'soap', 'hand', 'made', 'soap', 'flipper', 'dolphin', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'vera', 'introduc', 'httpstcobdsknp90bv']"
80,fcc say not right interfer musk takeov stockstowatch option httpstcoftott944lz,2022-05-02,"Dallas, TX",TweetDeck,6,0,0,1,en,"['fcc', 'say', 'not', 'right', 'interfer', 'musk', 'takeov', 'stockstowatch', 'option', 'httpstcoftott944lz']"
81,good make switch soap hand made soap flipper dolphin watermelon lemonad goat milk alo vera introdu httpstco408sbhpn2o,2022-05-02,USA,Twitter Web App,0,0,0,0,en,"['good', 'make', 'switch', 'soap', 'hand', 'made', 'soap', 'flipper', 'dolphin', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'vera', 'introdu', 'httpstco408sbhpn2o']"
82,crew shhhhh make switch soap hand made soap flipper dolphin watermelon lemonad goat milk alo httpstcoy0whrqwrpr,2022-05-02,USA,Twitter Web App,2,1,0,0,en,"['crew', 'shhhhh', 'make', 'switch', 'soap', 'hand', 'made', 'soap', 'flipper', 'dolphin', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'httpstcoy0whrqwrpr']"
83,work vanguard simp stan amp stoog gonna call groomer groom messeng tom,2022-05-02,Say Ya! to da U.P. eh?,Twitter for iPhone,0,0,0,0,en,"['work', 'vanguard', 'simp', 'stan', 'amp', 'stoog', 'gonna', 'call', 'groomer', 'groom', 'messeng', 'tom']"
88,send absolut anyth dm nsfw nsfl nolimit gay wankchat nsfwtwt nsfltwt,2022-05-02,,Twitter for Android,0,0,0,0,en,"['send', 'absolut', 'anyth', 'dm', 'nsfw', 'nsfl', 'nolimit', 'gay', 'wankchat', 'nsfwtwt', 'nsfltwt']"
89,ai algorithm trade better human said artificialintellig market httpstcoy2ibjkfoe,2022-05-02,,Twitter Web App,0,0,0,0,en,"['ai', 'algorithm', 'trade', 'better', 'human', 'said', 'artificialintellig', 'market', 'httpstcoy2ibjkfoe']"
90,10 close trade 90 win rate 482 profit factor 7334 net profit stock trade idea httpstcox7tptalbj,2022-05-02,,Zapier.com,0,0,0,0,en,"['10', 'close', 'trade', '90', 'win', 'rate', '482', 'profit', 'factor', '7334', 'net', 'profit', 'stock', 'trade', 'idea', 'httpstcox7tptalbj']"
91,doomsday httpstco9zforsbzpn,2022-05-02,🏪Blockchain City,Twitter for Android,0,0,0,0,en,"['doomsday', 'httpstco9zforsbzpn']"
94,twenti one,2022-05-02,third planet,Twitter for iPhone,0,0,0,0,en,"['twenti', 'one']"
95,9th mention wallstreetbet last 7 day via httpstcotywnbqe0co twtr httpstco4xluks4nrz,2022-05-02,,topstonks,0,0,0,0,en,"['9th', 'mention', 'wallstreetbet', 'last', '7', 'day', 'via', 'httpstcotywnbqe0co', 'twtr', 'httpstco4xluks4nrz']"
96,httpstcomuls2hcq01,2022-05-02,GlenGilmore@GlenGilmore.com,Twitter for iPhone,9,0,2,0,en,['httpstcomuls2hcq01']
97,sat cool,2022-05-02,,Twitter for iPhone,0,0,0,0,en,"['sat', 'cool']"
99,work way top 10 mention wallstreetbet last 7 day via httpstco9lapzpikyz,2022-05-02,,topstonks,0,0,0,0,en,"['work', 'way', 'top', '10', 'mention', 'wallstreetbet', 'last', '7', 'day', 'via', 'httpstco9lapzpikyz']"
101,realiz buy help buy daddyelon papamusk leftist muckrak httpstco596xq1grdk,2022-05-02,,Twitter for Android,2,0,0,0,en,"['realiz', 'buy', 'help', 'buy', 'daddyelon', 'papamusk', 'leftist', 'muckrak', 'httpstco596xq1grdk']"
102,see sustain chatter wallstreetbet last day via httpstcotywnbqe0co twtr httpstcogsew3izljx,2022-05-02,,topstonks,0,0,0,0,en,"['see', 'sustain', 'chatter', 'wallstreetbet', 'last', 'day', 'via', 'httpstcotywnbqe0co', 'twtr', 'httpstcogsew3izljx']"
103,blue amaz amp great valu 299month avail q4,2022-05-02,GREEN MOUNTAINS,Twitter Web App,0,0,0,0,en,"['blue', 'amaz', 'amp', 'great', 'valu', '299month', 'avail', 'q4']"
104,nft btc tsla httpstcoszcqsqxw3l,2022-05-03,USA,Twitter Web App,2,0,0,0,en,"['nft', 'btc', 'tsla', 'httpstcoszcqsqxw3l']"
105,nft btc httpstconzt84fiwbn,2022-05-03,USA,Twitter Web App,2,0,1,1,en,"['nft', 'btc', 'httpstconzt84fiwbn']"
107,agraw parag sold 252590 share common stock worth 123819618 1 transact 20220501,2022-05-03,,Insider_Transactions,0,0,0,0,en,"['agraw', 'parag', 'sold', '252590', 'share', 'common', 'stock', 'worth', '123819618', '1', 'transact', '20220501']"
111,asfara express concern limit ever pay advertis dor,2022-05-03,,Twitter Web App,0,0,0,0,en,"['asfara', 'express', 'concern', 'limit', 'ever', 'pay', 'advertis', 'dor']"
112,asfara express concern limit ever pay advertis httpstcod6z1f19dn,2022-05-03,Canada,Twitter Web App,0,0,0,2,en,"['asfara', 'express', 'concern', 'limit', 'ever', 'pay', 'advertis', 'httpstcod6z1f19dn']"
117,admin support board pursuit forprofitpromot nation httpstco5q7pjhmkl3,2022-05-03,Canada,Twitter Web App,1,0,0,5,en,"['admin', 'support', 'board', 'pursuit', 'forprofitpromot', 'nation', 'httpstco5q7pjhmkl3']"
119,that,2022-05-03,"N. Wales, UK",Twitter for Android,3,0,0,0,en,['that']
120,game never anyth money obviou watch manipul wi httpstco6crwq9muzj,2022-05-03,,Twitter Web App,5,0,4,1,en,"['game', 'never', 'anyth', 'money', 'obviou', 'watch', 'manipul', 'wi', 'httpstco6crwq9muzj']"
121,lot peopl right hate read full twit follow get httpstcoqydixss25i,2022-05-03,,Twitter Web App,0,0,0,0,en,"['lot', 'peopl', 'right', 'hate', 'read', 'full', 'twit', 'follow', 'get', 'httpstcoqydixss25i']"
122,he busi manipul investor alreadi bail musk promot hell httpstco2g6ahcvba9,2022-05-03,,Twitter Web App,3,0,0,0,en,"['he', 'busi', 'manipul', 'investor', 'alreadi', 'bail', 'musk', 'promot', 'hell', 'httpstco2g6ahcvba9']"
123,scroll feed financ market trade busi data exhaust there littl valu httpstcoensq6arbdq,2022-05-03,,Twitter for Android,0,0,0,0,en,"['scroll', 'feed', 'financ', 'market', 'trade', 'busi', 'data', 'exhaust', 'there', 'littl', 'valu', 'httpstcoensq6arbdq']"
124,call anyon httpstcoozvpteosiv,2022-05-03,"Texas, USA",Twitter for iPhone,0,0,0,0,en,"['call', 'anyon', 'httpstcoozvpteosiv']"
125,almost hit 1000 kiba shill tweet profil never tweet sinc join back 2016 dedic httpstcomq4dc4s6a8,2022-05-03,,Twitter for Android,5,0,0,0,en,"['almost', 'hit', '1000', 'kiba', 'shill', 'tweet', 'profil', 'never', 'tweet', 'sinc', 'join', 'back', '2016', 'dedic', 'httpstcomq4dc4s6a8']"
126,accept fact goddess unattain purrrrrrrrrfect femalesuperior httpstcoyi5c93qnab,2022-05-03,"Virginia, USA",Twitter for iPhone,0,0,0,0,en,"['accept', 'fact', 'goddess', 'unattain', 'purrrrrrrrrfect', 'femalesuperior', 'httpstcoyi5c93qnab']"
127,let unfollow account facebook relat stuff,2022-05-03,Loading...,Twitter for Android,4,0,0,0,en,"['let', 'unfollow', 'account', 'facebook', 'relat', 'stuff']"
128,manag tesla well without pr depart,2022-05-03,"Washington, USA",Twitter Web App,0,0,0,0,en,"['manag', 'tesla', 'well', 'without', 'pr', 'depart']"
129,toni montana first get money get power market takeov,2022-05-03,,Twitter for iPhone,0,0,0,0,en,"['toni', 'montana', 'first', 'get', 'money', 'get', 'power', 'market', 'takeov']"
130,20211214 20254611 violet crawley downton abbey httpstconnnlwxmreh via nft btc abbeyanewera httpstcows5qkjof7w,2022-05-03,USA,Twitter Web App,0,0,1,0,en,"['20211214', '20254611', 'violet', 'crawley', 'downton', 'abbey', 'httpstconnnlwxmreh', 'via', 'nft', 'btc', 'abbeyanewera', 'httpstcows5qkjof7w']"
134,4000 patent 5g without miss httpstcot5ymug2pdc,2022-05-03,upstate NY,Twitter for iPhone,0,0,1,0,en,"['4000', 'patent', '5g', 'without', 'miss', 'httpstcot5ymug2pdc']"
135,might fail fancircl account pole circl screen shit post unless httpstcoz2ogslmv0,2022-05-03,,Twitter for iPhone,11,0,0,0,en,"['might', 'fail', 'fancircl', 'account', 'pole', 'circl', 'screen', 'shit', 'post', 'unless', 'httpstcoz2ogslmv0']"
138,go short buy,2022-05-03,,Twitter for iPhone,0,0,1,0,en,"['go', 'short', 'buy']"
139,hey omit someth last tweet emerg button need see omit httpstcokfsvqlp7zh,2022-05-03,Metaverse,Twitter for Android,0,0,1,0,en,"['hey', 'omit', 'someth', 'last', 'tweet', 'emerg', 'button', 'need', 'see', 'omit', 'httpstcokfsvqlp7zh']"
140,ridicul,2022-05-03,,Twitter for iPhone,0,0,0,0,en,['ridicul']
141,stock option trade made simpl entri exit signal 38 profit join gold trade httpstcov2ihlvh0tz,2022-05-03,,IFTTT,0,0,0,0,en,"['stock', 'option', 'trade', 'made', 'simpl', 'entri', 'exit', 'signal', '38', 'profit', 'join', 'gold', 'trade', 'httpstcov2ihlvh0tz']"
142,let jump new playtoy httpstcopngkt3tctk,2022-05-03,Hong Kong,Twitter for Android,0,0,0,0,en,"['let', 'jump', 'new', 'playtoy', 'httpstcopngkt3tctk']"
143,gala2022 day soap hand made soap watermelon lemonad goat milk alo vera get b httpstcorhbcefeicm,2022-05-03,USA,Twitter Web App,1,0,0,0,en,"['gala2022', 'day', 'soap', 'hand', 'made', 'soap', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'vera', 'get', 'b', 'httpstcorhbcefeicm']"
144,hey mayb focu better job distinguish legit law enforc emerg httpstcou9kxjtjlp8,2022-05-03,"Washington, DC",Twitter Web App,0,0,0,0,en,"['hey', 'mayb', 'focu', 'better', 'job', 'distinguish', 'legit', 'law', 'enforc', 'emerg', 'httpstcou9kxjtjlp8']"
145,inc refer price 4582 3 year predict 13257 potenti 1890,2022-05-03,,StockProphecy,0,0,0,0,en,"['inc', 'refer', 'price', '4582', '3', 'year', 'predict', '13257', 'potenti', '1890']"
146,cannot stump man great human mom know know httpstcocz7bx6b5qc,2022-05-03,United States,Twitter Web App,0,0,0,0,en,"['cannot', 'stump', 'man', 'great', 'human', 'mom', 'know', 'know', 'httpstcocz7bx6b5qc']"
147,check analysi httpstcohsajauuhct,2022-05-03,CO + CA,Twitter Web App,0,0,0,0,en,"['check', 'analysi', 'httpstcohsajauuhct']"
148,meta platform inc class enter 20220506 call 20250 strike limit buy fulli exit 1 httpstcobskqnvgf5v,2022-05-03,"New York, NY",Zapier.com,0,0,0,0,en,"['meta', 'platform', 'inc', 'class', 'enter', '20220506', 'call', '20250', 'strike', 'limit', 'buy', 'fulli', 'exit', '1', 'httpstcobskqnvgf5v']"
150,53 daili watchlist httpstcoqvrm0catox,2022-05-03,,Twitter for iPhone,1,0,0,0,en,"['53', 'daili', 'watchlist', 'httpstcoqvrm0catox']"
151,got realli activ cheer leader ape famili tho httpstcodhrppg2dgd,2022-05-03,"California, USA",Twitter for iPhone,6,0,0,0,en,"['got', 'realli', 'activ', 'cheer', 'leader', 'ape', 'famili', 'tho', 'httpstcodhrppg2dgd']"
152,acquisit may happen less musk cash line httpstcoqpujy0o0go,2022-05-03,"New York, NY",proactive_NA,0,0,0,0,en,"['acquisit', 'may', 'happen', 'less', 'musk', 'cash', 'line', 'httpstcoqpujy0o0go']"
153,sinc reviewerscensor becom arbit complex medicaleth issu,2022-05-03,"N. Wales, UK",Twitter for Android,0,0,0,0,en,"['sinc', 'reviewerscensor', 'becom', 'arbit', 'complex', 'medicaleth', 'issu']"
154,beauti woman wont save bearish speech,2022-05-03,🏪Blockchain City,Twitter for Android,0,0,0,0,en,"['beauti', 'woman', 'wont', 'save', 'bearish', 'speech']"
155,clip via news muskbuystwitt httpstco91nugin0wt,2022-05-03,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,0,0,1,0,en,"['clip', 'via', 'news', 'muskbuystwitt', 'httpstco91nugin0wt']"
156,work way top 20 mention wallstreetbet last 7 day via httpstcofqobd6mel7,2022-05-03,,topstonks,0,0,0,0,en,"['work', 'way', 'top', '20', 'mention', 'wallstreetbet', 'last', '7', 'day', 'via', 'httpstcofqobd6mel7']"
157,im 10 gain prefer,2022-05-03,,Twitter Web App,0,0,0,0,en,"['im', '10', 'gain', 'prefer']"
158,fastest way increas account equiti littl risk mathemat system combin wit httpstcoix01dsbddq,2022-05-03,,Twitter for Android,2,1,0,0,en,"['fastest', 'way', 'increas', 'account', 'equiti', 'littl', 'risk', 'mathemat', 'system', 'combin', 'wit', 'httpstcoix01dsbddq']"
159,14th mention wallstreetbet last 7 day via httpstcotywnbqvbtw twtr httpstco8p3i0wutqc,2022-05-03,,topstonks,0,0,0,0,en,"['14th', 'mention', 'wallstreetbet', 'last', '7', 'day', 'via', 'httpstcotywnbqvbtw', 'twtr', 'httpstco8p3i0wutqc']"
160,36 wore dress kardshian claim 42 who vintag soap hand made soap httpstco5zprchlvb4,2022-05-03,USA,Twitter Web App,0,0,0,0,en,"['36', 'wore', 'dress', 'kardshian', 'claim', '42', 'who', 'vintag', 'soap', 'hand', 'made', 'soap', 'httpstco5zprchlvb4']"
161,httpstcogk0wqtzavb,2022-05-03,"Tuna, Puerto Rico",Twitter for Android,0,0,0,0,en,['httpstcogk0wqtzavb']
163,mkt relief ralli stronger open tech stock lead gain deal ceo,2022-05-03,London,Twitter for Android,0,0,0,0,en,"['mkt', 'relief', 'ralli', 'stronger', 'open', 'tech', 'stock', 'lead', 'gain', 'deal', 'ceo']"
164,entir net worth hand funni man httpstcovekufemndn,2022-05-03,Jakarta Capital Region,Twitter for iPhone,5,0,1,0,en,"['entir', 'net', 'worth', 'hand', 'funni', 'man', 'httpstcovekufemndn']"
165,wont believ plan leak audio hand meet httpstcoteao7y46d8,2022-05-03,,Twitter Web App,2,0,0,0,en,"['wont', 'believ', 'plan', 'leak', 'audio', 'hand', 'meet', 'httpstcoteao7y46d8']"
166,organ make switch soap hand made soap flipper dolphin watermelon lemonad goat milk alo vera intr httpstco0gfg6vwzuu,2022-05-03,USA,Twitter Web App,0,1,1,0,en,"['organ', 'make', 'switch', 'soap', 'hand', 'made', 'soap', 'flipper', 'dolphin', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'vera', 'intr', 'httpstco0gfg6vwzuu']"
168,insid job 2010 full documentari movi httpstco9il0ublv7g via go invest fraud,2022-05-03,upstate NY,Twitter for iPhone,0,0,0,0,en,"['insid', 'job', '2010', 'full', 'documentari', 'movi', 'httpstco9il0ublv7g', 'via', 'go', 'invest', 'fraud']"
169,short term drop bullish ride tradingview httpstcovct21paqrg,2022-05-03,PH,Twitter Web App,0,0,0,0,en,"['short', 'term', 'drop', 'bullish', 'ride', 'tradingview', 'httpstcovct21paqrg']"
170,secur 465 billion fund buy consid take offer directli sharehold,2022-05-03,online,Twitter Web App,0,0,0,0,en,"['secur', '465', 'billion', 'fund', 'buy', 'consid', 'take', 'offer', 'directli', 'sharehold']"
171,clip via algorithm sn httpstcoif1vyhucsg,2022-05-03,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,0,0,1,0,en,"['clip', 'via', 'algorithm', 'sn', 'httpstcoif1vyhucsg']"
173,12th mention wallstreetbet last 7 day via httpstcotywnbqe0co twtr httpstco5zwxi7byyd,2022-05-03,,topstonks,0,0,0,0,en,"['12th', 'mention', 'wallstreetbet', 'last', '7', 'day', 'via', 'httpstcotywnbqe0co', 'twtr', 'httpstco5zwxi7byyd']"
174,expect anyth less point puppet master work aconspiraci httpstcownphd0qayw,2022-05-04,Texas,Twitter Web App,0,0,0,0,en,"['expect', 'anyth', 'less', 'point', 'puppet', 'master', 'work', 'aconspiraci', 'httpstcownphd0qayw']"
180,facebook howev call tend becom like myspac hi5 platform die year,2022-05-04,Loading...,Twitter for Android,1,0,0,0,en,"['facebook', 'howev', 'call', 'tend', 'becom', 'like', 'myspac', 'hi5', 'platform', 'die', 'year']"
181,nice necklac today u miss u buddi alway top httpstcoqhhz0dvvb3,2022-05-04,Long Island / New York,Twitter for iPhone,0,0,0,0,en,"['nice', 'necklac', 'today', 'u', 'miss', 'u', 'buddi', 'alway', 'top', 'httpstcoqhhz0dvvb3']"
189,keep new innov thing believ call buy amp fav,2022-05-04,$AMC ,Twitter for iPhone,0,0,0,0,en,"['keep', 'new', 'innov', 'thing', 'believ', 'call', 'buy', 'amp', 'fav']"
190,financialforecast like plan picnic next year friend met yet fed,2022-05-04,upstate NY,Twitter for iPhone,0,0,0,0,en,"['financialforecast', 'like', 'plan', 'picnic', 'next', 'year', 'friend', 'met', 'yet', 'fed']"
192,stay patient caught spike scalp done day httpstcoqdnssrerxg,2022-05-04,Detroit,Twitter for iPhone,0,0,0,0,en,"['stay', 'patient', 'caught', 'spike', 'scalp', 'done', 'day', 'httpstcoqdnssrerxg']"
193,see move time automat ask,2022-05-04,United Kingdom,Twitter for iPhone,0,0,0,0,en,"['see', 'move', 'time', 'automat', 'ask']"
